batsman,bowler,balls_faced,runs_scored,dismissals,strike_rate,avg_dismissal_type,bowler_type
DJ Mitchell,K Kartikeya,12,12,0,100.0,,Unknown
DJ Mitchell,K Rabada,2,4,0,200.0,,Unknown
DJ Mitchell,KA Pollard,3,2,0,66.66666666666666,,Unknown
DJ Mitchell,KK Ahmed,6,5,0,83.33333333333334,,Unknown
DJ Mitchell,KV Sharma,5,14,0,280.0,,Unknown
DJ Mitchell,Kartik Tyagi,6,13,0,216.66666666666666,,Unknown
DJ Mitchell,MJ Henry,5,4,0,80.0,,Unknown
DJ Mitchell,MM Sharma,9,8,1,88.88888888888889,caught,Unknown
DJ Mitchell,Mayank Dagar,8,3,0,37.5,,Unknown
DJ Mitchell,Mohammed Siraj,3,3,0,100.0,,Unknown
DJ Mitchell,Mohsin Khan,2,5,0,250.0,,Unknown
DJ Mitchell,N Burger,2,2,0,100.0,,Unknown
DJ Mitchell,Noor Ahmad,4,4,0,100.0,,Unknown
DJ Mitchell,PJ Cummins,10,19,0,190.0,,Unknown
DJ Mitchell,PWH de Silva,5,4,0,80.0,,Unknown
DJ Mitchell,R Ashwin,6,11,0,183.33333333333331,,Unknown
DJ Mitchell,RD Chahar,2,2,0,100.0,,Unknown
DJ Mitchell,RP Meredith,1,1,0,100.0,,Unknown
DJ Mitchell,Rashid Khan,12,25,0,208.33333333333334,,Spin
DJ Mitchell,Rasikh Salam,8,13,0,162.5,,Unknown
DJ Mitchell,Ravi Bishnoi,2,2,0,100.0,,Unknown
DJ Mitchell,S Sandeep Warrier,9,20,0,222.22222222222223,,Unknown
DJ Mitchell,SH Johnson,8,9,0,112.5,,Unknown
DJ Mitchell,SM Curran,6,7,0,116.66666666666667,,Unknown
DJ Mitchell,SP Narine,8,17,1,212.5,bowled,Unknown
DJ Mitchell,Sandeep Sharma,5,9,0,180.0,,Unknown
DJ Mitchell,Shahbaz Ahmed,10,18,0,180.0,,Unknown
DJ Mitchell,T Natarajan,10,9,1,90.0,caught,Unknown
DJ Mitchell,UT Yadav,6,8,0,133.33333333333331,,Unknown
DJ Mitchell,VG Arora,5,3,0,60.0,,Unknown
DJ Mitchell,YS Chahal,1,0,1,0.0,lbw,Unknown
DJ Mitchell,Yash Dayal,2,0,1,0.0,caught,Unknown
DJ Mitchell,Yash Thakur,1,0,1,0.0,caught,Unknown
DJ Muthuswami,D Wiese,1,0,1,0.0,run out,Unknown
DJ Muthuswami,HV Patel,2,1,0,50.0,,Unknown
DJ Thornely,AB Agarkar,4,1,0,25.0,,Unknown
DJ Thornely,DNT Zoysa,4,2,0,50.0,,Unknown
DJ Thornely,I Sharma,2,0,0,0.0,,Unknown
DJ Thornely,P Kumar,3,0,0,0.0,,Unknown
DJ Thornely,PJ Sangwan,13,13,0,100.0,,Unknown
DJ Thornely,PP Ojha,2,2,0,100.0,,Unknown
DJ Thornely,R Bhatia,3,7,1,233.33333333333334,bowled,Unknown
DJ Thornely,RP Singh,4,1,0,25.0,,Unknown
DJ Thornely,Shahid Afridi,7,3,1,42.857142857142854,lbw,Unknown
DJ Thornely,VY Mahesh,8,10,0,125.0,,Unknown
DJ Thornely,Y Venugopal Rao,1,0,0,0.0,,Unknown
DJ Thornely,Z Khan,3,0,1,0.0,retired hurt,Unknown
DJ Willey,AD Russell,8,7,0,87.5,,Unknown
DJ Willey,CV Varun,13,11,0,84.61538461538461,,Unknown
DJ Willey,SN Thakur,5,8,0,160.0,,Unknown
DJ Willey,SP Narine,14,7,1,50.0,caught,Unknown
DJ Willey,Sandeep Sharma,2,4,0,200.0,,Unknown
DJ Willey,Suyash Sharma,9,8,0,88.88888888888889,,Unknown
DJ Willey,UT Yadav,7,1,0,14.285714285714285,,Unknown
DJ Willey,VG Arora,4,7,0,175.0,,Unknown
DJ Willey,YS Chahal,2,0,2,0.0,"run out, bowled",Unknown
DJG Sammy,A Ashish Reddy,1,0,1,0.0,bowled,Unknown
DJG Sammy,A Chandila,2,0,0,0.0,,Unknown
DJG Sammy,AB Dinda,3,1,0,33.33333333333333,,Unknown
DJG Sammy,AR Patel,6,11,0,183.33333333333331,,Unknown
DJG Sammy,BMAJ Mendis,8,12,0,150.0,,Unknown
DJG Sammy,BW Hilfenhaus,7,10,0,142.85714285714286,,Unknown
DJG Sammy,CH Morris,2,5,0,250.0,,Unknown
DJG Sammy,CJ Anderson,6,10,1,166.66666666666669,caught,Unknown
DJG Sammy,DJ Bravo,4,6,1,150.0,caught,Unknown
DJG Sammy,DS Kulkarni,2,2,0,100.0,,Unknown
DJG Sammy,HV Patel,4,6,1,150.0,caught,Unknown
DJG Sammy,Iqbal Abdulla,4,15,0,375.0,,Unknown
DJG Sammy,J Botha,6,3,0,50.0,,Unknown
DJG Sammy,JP Faulkner,9,11,2,122.22222222222223,"lbw, caught",Unknown
DJG Sammy,KK Cooper,17,28,0,164.70588235294116,,Unknown
DJG Sammy,KV Sharma,6,4,0,66.66666666666666,,Unknown
DJG Sammy,KW Richardson,1,0,1,0.0,caught,Unknown
DJG Sammy,L Balaji,5,4,1,80.0,caught,Unknown
DJG Sammy,MA Starc,2,3,0,150.0,,Unknown
DJG Sammy,MM Sharma,9,19,1,211.11111111111111,caught,Unknown
DJG Sammy,Mohammed Shami,2,2,0,100.0,,Unknown
DJG Sammy,P Negi,1,0,0,0.0,,Unknown
DJG Sammy,PP Chawla,10,3,1,30.0,lbw,Unknown
DJG Sammy,PV Tambe,10,4,0,40.0,,Unknown
DJG Sammy,R Ashwin,2,0,0,0.0,,Unknown
DJG Sammy,R Bhatia,5,3,0,60.0,,Unknown
DJG Sammy,R Vinay Kumar,4,7,1,175.0,caught,Unknown
DJG Sammy,RA Jadeja,8,8,1,100.0,caught,Unknown
DJG Sammy,RS Bopara,2,2,0,100.0,,Unknown
DJG Sammy,S Nadeem,6,3,0,50.0,,Unknown
DJG Sammy,SK Raina,1,1,0,100.0,,Unknown
DJG Sammy,SK Trivedi,16,20,0,125.0,,Unknown
DJG Sammy,SP Narine,20,9,0,45.0,,Unknown
DJG Sammy,SR Watson,16,33,1,206.25,run out,Unknown
DJG Sammy,STR Binny,20,18,0,90.0,,Unknown
DJG Sammy,Shakib Al Hasan,13,19,2,146.15384615384613,"caught, stumped",Unknown
DJG Sammy,UT Yadav,5,3,0,60.0,,Unknown
DJG Sammy,VR Aaron,2,7,0,350.0,,Unknown
DJG Sammy,YK Pathan,2,2,0,100.0,,Unknown
DJG Sammy,YS Chahal,2,1,0,50.0,,Unknown
DJM Short,A Mishra,6,3,0,50.0,,Unknown
DJM Short,Avesh Khan,2,2,0,100.0,,Unknown
DJM Short,B Kumar,5,4,1,80.0,run out,Unknown
DJM Short,CR Woakes,5,3,0,60.0,,Unknown
DJM Short,GJ Maxwell,4,18,1,450.0,caught,Unknown
DJM Short,JJ Bumrah,6,4,1,66.66666666666666,caught,Unknown
DJM Short,Kuldeep Yadav,7,2,0,28.57142857142857,,Unknown
DJM Short,LE Plunkett,5,8,0,160.0,,Unknown
DJM Short,N Rana,6,6,1,100.0,bowled,Unknown
DJM Short,PP Chawla,10,4,0,40.0,,Unknown
DJM Short,R Ashwin,2,2,1,100.0,caught,Unknown
DJM Short,S Nadeem,4,7,1,175.0,run out,Unknown
DJM Short,SP Narine,5,6,0,120.0,,Unknown
DJM Short,Shivam Mavi,11,19,0,172.72727272727272,,Unknown
DJM Short,TA Boult,7,12,0,171.42857142857142,,Unknown
DJM Short,TK Curran,4,7,0,175.0,,Unknown
DJM Short,UT Yadav,2,1,0,50.0,,Unknown
DJM Short,Washington Sundar,6,2,0,33.33333333333333,,Unknown
DJM Short,YS Chahal,5,5,1,100.0,caught,Unknown
DL Chahar,A Mishra,1,1,0,100.0,,Unknown
DL Chahar,AJ Tye,3,4,0,133.33333333333331,,Unknown
DL Chahar,AR Patel,7,11,0,157.14285714285714,,Unknown
DL Chahar,HH Pandya,1,0,1,0.0,caught,Unknown
DL Chahar,I Udana,5,5,0,100.0,,Unknown
DL Chahar,JJ Bumrah,8,6,1,75.0,caught,Unknown
DL Chahar,KK Ahmed,2,2,0,100.0,,Unknown
DL Chahar,M Markande,1,0,1,0.0,stumped,Unknown
DL Chahar,MR Marsh,2,1,0,50.0,,Unknown
DL Chahar,NM Coulter-Nile,1,0,0,0.0,,Unknown
DL Chahar,PJ Cummins,4,13,0,325.0,,Unknown
DL Chahar,R Ashwin,11,24,1,218.18181818181816,caught,Unknown
DL Chahar,RD Chahar,4,0,1,0.0,stumped,Unknown
DL Chahar,SL Malinga,1,1,0,100.0,,Unknown
DL Chahar,SP Narine,1,1,0,100.0,,Unknown
DL Chahar,Sandeep Sharma,4,8,1,200.0,caught,Unknown
DL Chahar,Shakib Al Hasan,2,2,0,100.0,,Unknown
DL Chahar,TA Boult,2,1,0,50.0,,Unknown
DL Chahar,Z Khan,1,0,1,0.0,caught,Unknown
DL Vettori,A Kumble,1,1,0,100.0,,Unknown
DL Vettori,A Mithun,2,2,0,100.0,,Unknown
DL Vettori,AB Agarkar,3,9,0,300.0,,Unknown
DL Vettori,AB Dinda,4,3,0,75.0,,Unknown
DL Vettori,Azhar Mahmood,1,1,0,100.0,,Unknown
DL Vettori,DAJ Bracewell,3,2,0,66.66666666666666,,Unknown
DL Vettori,DE Bollinger,1,1,0,100.0,,Unknown
DL Vettori,DT Christian,2,1,0,50.0,,Unknown
DL Vettori,DW Steyn,3,1,0,33.33333333333333,,Unknown
DL Vettori,GJ Maxwell,1,0,1,0.0,run out,Unknown
DL Vettori,IK Pathan,7,7,1,100.0,caught,Unknown
DL Vettori,Iqbal Abdulla,1,1,0,100.0,,Unknown
DL Vettori,JH Kallis,4,7,0,175.0,,Unknown
DL Vettori,JR Hopes,7,7,0,100.0,,Unknown
DL Vettori,KP Appanna,2,1,0,50.0,,Unknown
DL Vettori,Kamran Khan,4,11,0,275.0,,Unknown
DL Vettori,L Balaji,9,9,1,100.0,bowled,Unknown
DL Vettori,LR Shukla,1,1,0,100.0,,Unknown
DL Vettori,M Morkel,2,1,0,50.0,,Unknown
DL Vettori,MM Patel,9,3,1,33.33333333333333,bowled,Unknown
DL Vettori,MS Gony,1,1,0,100.0,,Unknown
DL Vettori,P Kumar,1,3,0,300.0,,Unknown
DL Vettori,PP Chawla,4,2,1,50.0,bowled,Unknown
DL Vettori,R Ashwin,1,0,1,0.0,caught and bowled,Unknown
DL Vettori,R Bhatia,5,12,0,240.0,,Unknown
DL Vettori,R Vinay Kumar,8,8,0,100.0,,Unknown
DL Vettori,RA Jadeja,4,7,0,175.0,,Unknown
DL Vettori,RE van der Merwe,1,1,0,100.0,,Unknown
DL Vettori,S Nadeem,1,1,0,100.0,,Unknown
DL Vettori,SK Trivedi,2,1,1,50.0,bowled,Unknown
DL Vettori,SK Warne,4,4,0,100.0,,Unknown
DL Vettori,SP Narine,2,2,0,100.0,,Unknown
DL Vettori,TG Southee,2,2,0,100.0,,Unknown
DL Vettori,UT Yadav,4,3,0,75.0,,Unknown
DL Vettori,Y Nagar,2,0,0,0.0,,Unknown
DL Vettori,YK Pathan,7,4,0,57.14285714285714,,Unknown
DL Vettori,Yuvraj Singh,2,1,0,50.0,,Unknown
DM Bravo,DT Christian,4,2,0,50.0,,Unknown
DM Bravo,SN Thakur,1,4,0,400.0,,Unknown
DNT Zoysa,A Nehra,3,1,0,33.33333333333333,,Unknown
DNT Zoysa,CRD Fernando,4,9,0,225.0,,Unknown
DNT Zoysa,PP Chawla,1,1,0,100.0,,Unknown
DNT Zoysa,S Sreesanth,1,0,1,0.0,bowled,Unknown
DP Conway,A Nortje,21,30,1,142.85714285714286,caught,Unknown
DP Conway,A Zampa,10,15,1,150.0,caught,Unknown
DP Conway,AK Markram,14,27,0,192.85714285714286,,Unknown
DP Conway,AR Patel,15,21,1,140.0,lbw,Unknown
DP Conway,Akash Madhwal,2,1,1,50.0,lbw,Unknown
DP Conway,Arshdeep Singh,5,7,0,140.0,,Unknown
DP Conway,Avesh Khan,5,9,0,180.0,,Unknown
DP Conway,B Kumar,21,17,0,80.95238095238095,,Unknown
DP Conway,C Sakariya,10,16,0,160.0,,Unknown
DP Conway,CV Varun,16,22,1,137.5,caught,Unknown
DP Conway,D Wiese,10,21,0,210.0,,Unknown
DP Conway,DG Nalkande,10,14,0,140.0,,Unknown
DP Conway,DR Sams,1,0,1,0.0,lbw,Unknown
DP Conway,GJ Maxwell,17,21,0,123.52941176470588,,Unknown
DP Conway,HH Pandya,13,15,0,115.38461538461537,,Unknown
DP Conway,HV Patel,10,14,1,140.0,bowled,Unknown
DP Conway,Harshit Rana,5,6,0,120.0,,Unknown
DP Conway,I Sharma,2,0,0,0.0,,Unknown
DP Conway,J Little,5,13,0,260.0,,Unknown
DP Conway,JC Archer,17,19,0,111.76470588235294,,Unknown
DP Conway,JO Holder,11,13,0,118.18181818181819,,Unknown
DP Conway,JP Behrendorff,4,0,1,0.0,bowled,Unknown
DP Conway,JR Hazlewood,3,2,0,66.66666666666666,,Unknown
DP Conway,K Khejroliya,2,5,0,250.0,,Unknown
DP Conway,K Rabada,13,21,0,161.53846153846155,,Unknown
DP Conway,K Yadav,1,1,0,100.0,,Unknown
DP Conway,KH Pandya,6,14,0,233.33333333333334,,Unknown
DP Conway,KK Ahmed,26,32,1,123.07692307692308,caught,Unknown
DP Conway,KR Mayers,6,4,0,66.66666666666666,,Unknown
DP Conway,KR Sen,7,4,0,57.14285714285714,,Unknown
DP Conway,Kuldeep Yadav,20,43,0,215.0,,Unknown
DP Conway,LS Livingstone,4,11,0,275.0,,Unknown
DP Conway,Lalit Yadav,12,23,0,191.66666666666669,,Unknown
DP Conway,M Jansen,26,50,0,192.30769230769232,,Unknown
DP Conway,M Markande,12,14,0,116.66666666666667,,Unknown
DP Conway,M Prasidh Krishna,2,1,0,50.0,,Unknown
DP Conway,MA Wood,6,13,1,216.66666666666666,caught,Unknown
DP Conway,MM Sharma,4,4,0,100.0,,Unknown
DP Conway,MR Marsh,6,12,0,200.0,,Unknown
DP Conway,Mayank Dagar,7,8,0,114.28571428571428,,Unknown
DP Conway,Mohammed Shami,16,15,3,93.75,"caught, bowled",Unknown
DP Conway,Mohammed Siraj,10,10,0,100.0,,Unknown
DP Conway,Noor Ahmad,23,23,1,100.0,caught,Unknown
DP Conway,PP Chawla,9,6,0,66.66666666666666,,Unknown
DP Conway,PWH de Silva,16,30,1,187.5,caught,Unknown
DP Conway,R Ashwin,8,5,1,62.5,lbw,Unknown
DP Conway,R Goyal,10,13,0,130.0,,Unknown
DP Conway,RD Chahar,10,18,0,180.0,,Unknown
DP Conway,Rashid Khan,6,9,0,150.0,,Spin
DP Conway,Ravi Bishnoi,2,3,0,150.0,,Unknown
DP Conway,SM Curran,12,17,0,141.66666666666669,,Unknown
DP Conway,SN Thakur,9,7,1,77.77777777777779,caught,Unknown
DP Conway,SP Narine,10,13,0,130.0,,Unknown
DP Conway,Sandeep Sharma,10,6,0,60.0,,Unknown
DP Conway,Shahbaz Ahmed,9,17,0,188.88888888888889,,Unknown
DP Conway,Shashank Singh,3,6,0,200.0,,Unknown
DP Conway,Shivam Mavi,5,2,0,40.0,,Unknown
DP Conway,Sikandar Raza,10,18,0,180.0,,Unknown
DP Conway,Suyash Sharma,8,6,0,75.0,,Unknown
DP Conway,T Natarajan,9,19,0,211.11111111111111,,Unknown
DP Conway,T Stubbs,5,5,0,100.0,,Unknown
DP Conway,TA Boult,6,12,0,200.0,,Unknown
DP Conway,UT Yadav,7,2,1,28.57142857142857,caught,Unknown
DP Conway,Umran Malik,13,16,1,123.07692307692308,run out,Unknown
DP Conway,VG Arora,11,12,0,109.09090909090908,,Unknown
DP Conway,Vijaykumar Vyshak,12,32,0,266.66666666666663,,Unknown
DP Conway,WD Parnell,6,13,0,216.66666666666666,,Unknown
DP Conway,Washington Sundar,8,5,0,62.5,,Unknown
DP Conway,YS Chahal,14,17,1,121.42857142857142,caught,Unknown
DP Conway,Yash Thakur,5,4,0,80.0,,Unknown
DP Nannes,Harbhajan Singh,3,0,1,0.0,bowled,Unknown
DP Nannes,KA Pollard,2,1,0,50.0,,Unknown
DP Nannes,ST Jayasuriya,6,2,0,33.33333333333333,,Unknown
DP Nannes,WPUJC Vaas,2,1,0,50.0,,Unknown
DP Vijaykumar,A Mishra,1,1,0,100.0,,Unknown
DPMD Jayawardene,A Kumble,13,23,0,176.9230769230769,,Unknown
DPMD Jayawardene,A Mishra,15,20,0,133.33333333333331,,Unknown
DPMD Jayawardene,A Nehra,6,4,0,66.66666666666666,,Unknown
DPMD Jayawardene,A Symonds,12,9,1,75.0,bowled,Unknown
DPMD Jayawardene,AA Chavan,5,5,1,100.0,lbw,Unknown
DPMD Jayawardene,AB Agarkar,25,38,0,152.0,,Unknown
DPMD Jayawardene,AB Dinda,11,17,1,154.54545454545453,run out,Unknown
DPMD Jayawardene,AB McDonald,5,6,0,120.0,,Unknown
DPMD Jayawardene,AC Voges,4,4,0,100.0,,Unknown
DPMD Jayawardene,AD Mascarenhas,4,2,0,50.0,,Unknown
DPMD Jayawardene,AD Mathews,9,8,1,88.88888888888889,bowled,Unknown
DPMD Jayawardene,AP Dole,9,17,1,188.88888888888889,caught,Unknown
DPMD Jayawardene,Azhar Mahmood,22,35,1,159.0909090909091,caught,Unknown
DPMD Jayawardene,B Lee,20,32,1,160.0,caught,Unknown
DPMD Jayawardene,BAW Mendis,1,1,0,100.0,,Unknown
DPMD Jayawardene,BJ Hodge,8,9,0,112.5,,Unknown
DPMD Jayawardene,BW Hilfenhaus,14,18,0,128.57142857142858,,Unknown
DPMD Jayawardene,CH Gayle,9,17,0,188.88888888888889,,Unknown
DPMD Jayawardene,CH Morris,6,4,1,66.66666666666666,lbw,Unknown
DPMD Jayawardene,CJ McKay,7,7,0,100.0,,Unknown
DPMD Jayawardene,CRD Fernando,2,1,1,50.0,caught and bowled,Unknown
DPMD Jayawardene,D Kalyankrishna,10,26,0,260.0,,Unknown
DPMD Jayawardene,D Salunkhe,3,1,1,33.33333333333333,stumped,Unknown
DPMD Jayawardene,DE Bollinger,1,0,0,0.0,,Unknown
DPMD Jayawardene,DJ Bravo,21,18,0,85.71428571428571,,Unknown
DPMD Jayawardene,DJ Hussey,8,19,0,237.5,,Unknown
DPMD Jayawardene,DL Vettori,8,5,1,62.5,caught,Unknown
DPMD Jayawardene,DNT Zoysa,2,5,0,250.0,,Unknown
DPMD Jayawardene,DP Nannes,2,5,0,250.0,,Unknown
DPMD Jayawardene,DR Smith,6,10,0,166.66666666666669,,Unknown
DPMD Jayawardene,DT Christian,2,1,1,50.0,caught,Unknown
DPMD Jayawardene,DW Steyn,29,20,0,68.96551724137932,,Unknown
DPMD Jayawardene,GD McGrath,2,1,0,50.0,,Unknown
DPMD Jayawardene,HV Patel,6,4,0,66.66666666666666,,Unknown
DPMD Jayawardene,Harbhajan Singh,28,30,2,107.14285714285714,"caught, run out",Unknown
DPMD Jayawardene,Harmeet Singh,8,9,0,112.5,,Unknown
DPMD Jayawardene,I Sharma,19,27,2,142.10526315789474,"caught, lbw",Unknown
DPMD Jayawardene,Iqbal Abdulla,19,22,1,115.78947368421053,stumped,Unknown
DPMD Jayawardene,J Syed Mohammad,3,3,0,100.0,,Unknown
DPMD Jayawardene,JA Morkel,20,29,3,145.0,caught,Unknown
DPMD Jayawardene,JD Ryder,3,0,0,0.0,,Unknown
DPMD Jayawardene,JD Unadkat,21,31,1,147.61904761904762,bowled,Unknown
DPMD Jayawardene,JH Kallis,31,27,0,87.09677419354838,,Unknown
DPMD Jayawardene,JJ Bumrah,4,10,0,250.0,,Unknown
DPMD Jayawardene,JP Duminy,3,1,0,33.33333333333333,,Unknown
DPMD Jayawardene,JP Faulkner,2,1,0,50.0,,Unknown
DPMD Jayawardene,KA Pollard,11,8,0,72.72727272727273,,Unknown
DPMD Jayawardene,KK Cooper,4,10,0,250.0,,Unknown
DPMD Jayawardene,KP Appanna,1,1,0,100.0,,Unknown
DPMD Jayawardene,L Balaji,30,42,1,140.0,caught,Unknown
DPMD Jayawardene,LR Shukla,6,6,0,100.0,,Unknown
DPMD Jayawardene,M Kartik,25,31,0,124.0,,Unknown
DPMD Jayawardene,M Muralitharan,19,31,3,163.1578947368421,"caught, lbw",Unknown
DPMD Jayawardene,M Ntini,2,1,0,50.0,,Unknown
DPMD Jayawardene,MA Khote,2,7,0,350.0,,Unknown
DPMD Jayawardene,MC Henriques,11,17,0,154.54545454545453,,Unknown
DPMD Jayawardene,MF Maharoof,16,28,0,175.0,,Unknown
DPMD Jayawardene,MG Johnson,5,2,1,40.0,caught,Unknown
DPMD Jayawardene,MM Patel,23,24,2,104.34782608695652,"caught, run out",Unknown
DPMD Jayawardene,MM Sharma,6,2,0,33.33333333333333,,Unknown
DPMD Jayawardene,MR Marsh,6,11,0,183.33333333333331,,Unknown
DPMD Jayawardene,MS Gony,6,7,1,116.66666666666667,run out,Unknown
DPMD Jayawardene,Mohammad Asif,3,1,0,33.33333333333333,,Unknown
DPMD Jayawardene,Mohammad Hafeez,2,2,0,100.0,,Unknown
DPMD Jayawardene,NLTC Perera,3,4,0,133.33333333333331,,Unknown
DPMD Jayawardene,P Amarnath,2,1,0,50.0,,Unknown
DPMD Jayawardene,P Awana,24,18,0,75.0,,Unknown
DPMD Jayawardene,P Kumar,39,36,1,92.3076923076923,caught,Unknown
DPMD Jayawardene,P Parameswaran,1,0,1,0.0,caught,Unknown
DPMD Jayawardene,PD Collingwood,5,5,1,100.0,caught,Unknown
DPMD Jayawardene,PJ Sangwan,8,7,1,87.5,caught,Unknown
DPMD Jayawardene,PP Chawla,22,28,0,127.27272727272727,,Unknown
DPMD Jayawardene,PP Ojha,40,44,1,110.00000000000001,run out,Unknown
DPMD Jayawardene,PV Tambe,9,10,0,111.11111111111111,,Unknown
DPMD Jayawardene,Pankaj Singh,3,1,1,33.33333333333333,caught,Unknown
DPMD Jayawardene,R Ashwin,13,18,1,138.46153846153845,bowled,Unknown
DPMD Jayawardene,R Bhatia,31,41,0,132.25806451612902,,Unknown
DPMD Jayawardene,R McLaren,3,8,0,266.66666666666663,,Unknown
DPMD Jayawardene,R Rampaul,8,10,0,125.0,,Unknown
DPMD Jayawardene,R Sharma,10,14,0,140.0,,Unknown
DPMD Jayawardene,R Shukla,9,7,1,77.77777777777779,caught,Unknown
DPMD Jayawardene,R Vinay Kumar,13,9,0,69.23076923076923,,Unknown
DPMD Jayawardene,RA Jadeja,5,5,0,100.0,,Unknown
DPMD Jayawardene,RE van der Merwe,1,0,1,0.0,caught,Unknown
DPMD Jayawardene,RG Sharma,2,2,0,100.0,,Unknown
DPMD Jayawardene,RJ Harris,18,11,0,61.111111111111114,,Unknown
DPMD Jayawardene,RJ Peterson,4,5,1,125.0,caught,Unknown
DPMD Jayawardene,RP Singh,41,70,0,170.73170731707316,,Unknown
DPMD Jayawardene,S Sreesanth,4,1,0,25.0,,Unknown
DPMD Jayawardene,S Tyagi,4,13,0,325.0,,Unknown
DPMD Jayawardene,SB Bangar,5,3,0,60.0,,Unknown
DPMD Jayawardene,SB Jakati,13,14,0,107.6923076923077,,Unknown
DPMD Jayawardene,SB Styris,4,10,0,250.0,,Unknown
DPMD Jayawardene,SC Ganguly,2,3,0,150.0,,Unknown
DPMD Jayawardene,SE Bond,16,22,0,137.5,,Unknown
DPMD Jayawardene,SK Raina,6,5,0,83.33333333333334,,Unknown
DPMD Jayawardene,SK Trivedi,27,31,2,114.81481481481481,caught,Unknown
DPMD Jayawardene,SK Warne,8,9,0,112.5,,Unknown
DPMD Jayawardene,SL Malinga,36,50,2,138.88888888888889,"caught, lbw",Unknown
DPMD Jayawardene,SM Harwood,4,6,1,150.0,caught,Unknown
DPMD Jayawardene,SP Narine,16,15,0,93.75,,Unknown
DPMD Jayawardene,SR Tendulkar,4,5,0,125.0,,Unknown
DPMD Jayawardene,SR Watson,8,2,0,25.0,,Unknown
DPMD Jayawardene,ST Jayasuriya,2,1,1,50.0,caught,Unknown
DPMD Jayawardene,STR Binny,3,1,0,33.33333333333333,,Unknown
DPMD Jayawardene,SW Tait,9,15,0,166.66666666666669,,Unknown
DPMD Jayawardene,Sandeep Sharma,6,3,1,50.0,caught,Unknown
DPMD Jayawardene,Shahid Afridi,1,1,0,100.0,,Unknown
DPMD Jayawardene,Shakib Al Hasan,5,6,0,120.0,,Unknown
DPMD Jayawardene,Shoaib Ahmed,5,9,0,180.0,,Unknown
DPMD Jayawardene,Shoaib Malik,3,1,1,33.33333333333333,caught and bowled,Unknown
DPMD Jayawardene,TL Suman,8,18,1,225.0,run out,Unknown
DPMD Jayawardene,Umar Gul,3,0,1,0.0,caught,Unknown
DPMD Jayawardene,V Sehwag,5,13,0,260.0,,Unknown
DPMD Jayawardene,VY Mahesh,2,1,0,50.0,,Unknown
DPMD Jayawardene,YK Pathan,20,20,0,100.0,,Unknown
DPMD Jayawardene,Z Khan,7,13,0,185.71428571428572,,Unknown
DR Martyn,A Kumble,8,4,1,50.0,run out,Unknown
DR Martyn,DW Steyn,3,2,0,66.66666666666666,,Unknown
DR Martyn,JH Kallis,10,7,0,70.0,,Unknown
DR Martyn,P Kumar,3,4,1,133.33333333333331,bowled,Unknown
DR Martyn,R Vinay Kumar,2,2,0,100.0,,Unknown
DR Sams,A Nortje,1,0,0,0.0,,Unknown
DR Sams,Avesh Khan,2,3,0,150.0,,Unknown
DR Sams,CJ Jordan,1,0,0,0.0,,Unknown
DR Sams,DJ Bravo,1,0,1,0.0,lbw,Unknown
DR Sams,Fazalhaq Farooqi,2,1,0,50.0,,Unknown
DR Sams,JJ Bumrah,2,0,1,0.0,caught,Unknown
DR Sams,JO Holder,1,1,0,100.0,,Unknown
DR Sams,KH Pandya,2,0,2,0.0,"run out, caught",Unknown
DR Sams,KR Sen,1,6,0,600.0,,Unknown
DR Sams,LH Ferguson,2,0,1,0.0,caught,Unknown
DR Sams,M Theekshana,2,5,0,250.0,,Unknown
DR Sams,Mukesh Choudhary,5,0,1,0.0,lbw,Unknown
DR Sams,PJ Cummins,2,1,1,50.0,caught,Unknown
DR Sams,PVD Chameera,5,2,0,40.0,,Unknown
DR Sams,Ravi Bishnoi,3,3,1,100.0,bowled,Unknown
DR Sams,SN Thakur,3,7,0,233.33333333333334,,Unknown
DR Sams,Simarjeet Singh,2,1,0,50.0,,Unknown
DR Sams,Umran Malik,4,1,1,25.0,caught,Unknown
DR Sams,Washington Sundar,6,13,0,216.66666666666666,,Unknown
DR Sams,YS Chahal,1,0,1,0.0,caught,Unknown
DR Shorey,AS Roy,7,2,1,28.57142857142857,caught,Unknown
DR Shorey,C de Grandhomme,5,1,1,20.0,caught,Unknown
DR Shorey,KH Pandya,1,1,0,100.0,,Unknown
DR Shorey,Mohammed Siraj,2,7,0,350.0,,Unknown
DR Shorey,RD Chahar,3,2,0,66.66666666666666,,Unknown
DR Shorey,UT Yadav,2,0,0,0.0,,Unknown
DR Smith,A Chandila,7,21,0,300.0,,Unknown
DR Smith,A Kumble,1,0,1,0.0,bowled,Unknown
DR Smith,A Mishra,37,59,1,159.45945945945945,lbw,Unknown
DR Smith,A Nehra,10,14,1,140.0,caught,Unknown
DR Smith,AB Dinda,9,15,0,166.66666666666669,,Unknown
DR Smith,AD Russell,9,7,0,77.77777777777779,,Unknown
DR Smith,AN Ahmed,4,1,0,25.0,,Unknown
DR Smith,AR Patel,24,31,2,129.16666666666669,caught,Unknown
DR Smith,AS Rajpoot,1,0,1,0.0,caught,Unknown
DR Smith,AS Raut,2,2,0,100.0,,Unknown
DR Smith,Ankit Sharma,27,41,1,151.85185185185185,caught,Unknown
DR Smith,Anureet Singh,1,0,1,0.0,bowled,Unknown
DR Smith,Azhar Mahmood,6,3,0,50.0,,Unknown
